person 1,person 2,jaccard similarity
Miao Chun Yan,Li Yi,0.19999999999999996
Miao Chun Yan,Lin Guosheng,0.19999999999999996
Miao Chun Yan,Lin Shang-Wei,0.16666666666666663
Miao Chun Yan,Liu Weichen,0.1428571428571429
Miao Chun Yan,Liu Yang,0.16666666666666663
Miao Chun Yan,Liu Ziwei,0.19999999999999996
Miao Chun Yan,Loke Yuan Ren,0.2222222222222222
Miao Chun Yan,Long Cheng,0.0
Miao Chun Yan,Lu Shijian,0.0
Miao Chun Yan,Luo Jun,0.0
Miao Chun Yan,Luo Siqiang,0.19999999999999996
Miao Chun Yan,Luu Anh Tuan,0.19999999999999996
Miao Chun Yan,Mohamed M. Sabry,0.09090909090909094
Miao Chun Yan,Oh Hong Lye,0.19999999999999996
Miao Chun Yan,Ong Chin Ann,0.0
Miao Chun Yan,Owen Noel Newton Fernando,0.375
Miao Chun Yan,Pan Xingang,0.0
Miao Chun Yan,Qian Kemao,0.25
Miao Chun Yan,Seah Hock Soon,0.0
Miao Chun Yan,Shen Zhiqi,0.11111111111111116
Miao Chun Yan,Siyuan Liu,0.0
Miao Chun Yan,Smitha K G,0.11111111111111116
Miao Chun Yan,Sourav Saha Bhowmick,0.11111111111111116
Miao Chun Yan,Sun Aixin,0.0
Miao Chun Yan,Tan Rui,0.4285714285714286
Miao Chun Yan,Vidya Sudarshan,0.0
Miao Chun Yan,Wai Kin Adams Kong,0.16666666666666663
Miao Chun Yan,Wang Wenya,0.0
Miao Chun Yan,Wee Keong NG,0.5714285714285714
Miao Chun Yan,Wei Yang Bryan Lim,0.125
Miao Chun Yan,Wei Ying,0.0
Miao Chun Yan,Wen Yonggang,0.6
Miao Chun Yan,Wentong Cai,0.16666666666666663
Miao Chun Yan,Yeo Chai Kiat,0.5714285714285714
Miao Chun Yan,Yu Han,0.11111111111111116
Miao Chun Yan,Zhang Hanwang,0.25
Miao Chun Yan,Zhang Jie,0.16666666666666663
Miao Chun Yan,Zhang Tianwei,0.19999999999999996
Miao Chun Yan,Zheng Jianmin,0.2222222222222222
Mohamed M. Sabry,A S Madhukumar,0.18181818181818177
Mohamed M. Sabry,Alexei Sourin,0.09999999999999998
Mohamed M. Sabry,Anupam Chattopadhyay,0.5555555555555556
Mohamed M. Sabry,Anwitaman Datta,0.125
Mohamed M. Sabry,Arvind Easwaran,0.2857142857142857
Mohamed M. Sabry,Bo An,0.0
Mohamed M. Sabry,Cham Tat Jen,0.11111111111111116
Mohamed M. Sabry,Chee Wei Tan,0.0
Mohamed M. Sabry,Chen Change Loy,0.1428571428571429
Mohamed M. Sabry,Chia Liang Tien,0.09999999999999998
Mohamed M. Sabry,Chng Eng Siong,0.0
Mohamed M. Sabry,Cong Gao,0.09999999999999998
Mohamed M. Sabry,Deepu Rajan,0.2222222222222222
Mohamed M. Sabry,Dmitrii Ustiugov,0.125
Mohamed M. Sabry,Douglas Leslie Maskell,0.5
Mohamed M. Sabry,Dusit Niyato,0.25
Mohamed M. Sabry,Erik Cambria,0.09090909090909094
Mohamed M. Sabry,Goh Wooi Boon,0.375
Mohamed M. Sabry,Guan Cuntai,0.0
Mohamed M. Sabry,He Ying,0.1428571428571429
Mohamed M. Sabry,Huang Shell Ying,0.19999999999999996
Mohamed M. Sabry,Hui Siu Cheung,0.09090909090909094
Mohamed M. Sabry,Jagath Chandana Rajapakse,0.0
Mohamed M. Sabry,Kwoh Chee Keong,0.19999999999999996
Mohamed M. Sabry,Lam Kwok Yan,0.09090909090909094
Mohamed M. Sabry,Lam Siew Kei,0.5714285714285714
Mohamed M. Sabry,Lee Bu Sung,0.09090909090909094
Mohamed M. Sabry,Li Boyang,0.1428571428571429
Mohamed M. Sabry,Li Mo,0.09999999999999998
Mohamed M. Sabry,Li Yi,0.1428571428571429
Mohamed M. Sabry,Lin Guosheng,0.1428571428571429
Mohamed M. Sabry,Lin Shang-Wei,0.125
Mohamed M. Sabry,Liu Weichen,0.4285714285714286
Mohamed M. Sabry,Liu Yang,0.125
Mohamed M. Sabry,Liu Ziwei,0.1428571428571429
Mohamed M. Sabry,Loke Yuan Ren,0.30000000000000004
Mohamed M. Sabry,Long Cheng,0.0
Mohamed M. Sabry,Lu Shijian,0.0
Mohamed M. Sabry,Luo Jun,0.09999999999999998
Mohamed M. Sabry,Luo Siqiang,0.1428571428571429
Mohamed M. Sabry,Luu Anh Tuan,0.1428571428571429
Mohamed M. Sabry,Miao Chun Yan,0.09090909090909094
Mohamed M. Sabry,Oh Hong Lye,0.1428571428571429
Mohamed M. Sabry,Ong Chin Ann,0.0
Mohamed M. Sabry,Owen Noel Newton Fernando,0.08333333333333337
Mohamed M. Sabry,Pan Xingang,0.0
Mohamed M. Sabry,Qian Kemao,0.19999999999999996
Mohamed M. Sabry,Seah Hock Soon,0.0
Mohamed M. Sabry,Shen Zhiqi,0.0
Mohamed M. Sabry,Siyuan Liu,0.0
Mohamed M. Sabry,Smitha K G,0.33333333333333337
Mohamed M. Sabry,Sourav Saha Bhowmick,0.09090909090909094
Mohamed M. Sabry,Sun Aixin,0.0
Mohamed M. Sabry,Tan Rui,0.09090909090909094
Mohamed M. Sabry,Vidya Sudarshan,0.0
Mohamed M. Sabry,Wai Kin Adams Kong,0.125
Mohamed M. Sabry,Wang Wenya,0.0
Mohamed M. Sabry,Wee Keong NG,0.08333333333333337
Mohamed M. Sabry,Wei Yang Bryan Lim,0.0
Mohamed M. Sabry,Wei Ying,0.0
Mohamed M. Sabry,Wen Yonggang,0.11111111111111116
Mohamed M. Sabry,Wentong Cai,0.125
Mohamed M. Sabry,Yeo Chai Kiat,0.18181818181818177
Mohamed M. Sabry,Yu Han,0.0
Mohamed M. Sabry,Zhang Hanwang,0.19999999999999996
Mohamed M. Sabry,Zhang Jie,0.0
Mohamed M. Sabry,Zhang Tianwei,0.1428571428571429
Mohamed M. Sabry,Zheng Jianmin,0.08333333333333337
Oh Hong Lye,A S Madhukumar,0.16666666666666663
Oh Hong Lye,Alexei Sourin,0.25
Oh Hong Lye,Anupam Chattopadhyay,0.1428571428571429
Oh Hong Lye,Anwitaman Datta,0.5
Oh Hong Lye,Arvind Easwaran,0.5
Oh Hong Lye,Bo An,0.0
Oh Hong Lye,Cham Tat Jen,0.33333333333333337
Oh Hong Lye,Chee Wei Tan,0.0
Oh Hong Lye,Chen Change Loy,1.0
Oh Hong Lye,Chia Liang Tien,0.25
Oh Hong Lye,Chng Eng Siong,0.0
Oh Hong Lye,Cong Gao,0.25
Oh Hong Lye,Deepu Rajan,0.25
Oh Hong Lye,Dmitrii Ustiugov,0.0
Oh Hong Lye,Douglas Leslie Maskell,0.19999999999999996
Oh Hong Lye,Dusit Niyato,0.33333333333333337
Oh Hong Lye,Erik Cambria,0.19999999999999996
Oh Hong Lye,Goh Wooi Boon,0.25
Oh Hong Lye,Guan Cuntai,0.0
Oh Hong Lye,He Ying,1.0
Oh Hong Lye,Huang Shell Ying,0.19999999999999996
Oh Hong Lye,Hui Siu Cheung,0.19999999999999996
Oh Hong Lye,Jagath Chandana Rajapakse,0.0
Oh Hong Lye,Kwoh Chee Keong,0.19999999999999996
Oh Hong Lye,Lam Kwok Yan,0.19999999999999996
Oh Hong Lye,Lam Siew Kei,0.25
Oh Hong Lye,Lee Bu Sung,0.19999999999999996
Oh Hong Lye,Li Boyang,1.0
Oh Hong Lye,Li Mo,0.25
Oh Hong Lye,Li Yi,1.0
Oh Hong Lye,Lin Guosheng,1.0
Oh Hong Lye,Lin Shang-Wei,0.5
Oh Hong Lye,Liu Weichen,0.33333333333333337
Oh Hong Lye,Liu Yang,0.5
Oh Hong Lye,Liu Ziwei,1.0
Oh Hong Lye,Loke Yuan Ren,0.16666666666666663
Oh Hong Lye,Long Cheng,0.0
Oh Hong Lye,Lu Shijian,0.0
Oh Hong Lye,Luo Jun,0.0
Oh Hong Lye,Luo Siqiang,1.0
Oh Hong Lye,Luu Anh Tuan,1.0
Oh Hong Lye,Miao Chun Yan,0.19999999999999996
Oh Hong Lye,Mohamed M. Sabry,0.1428571428571429
Oh Hong Lye,Ong Chin Ann,0.0
Oh Hong Lye,Owen Noel Newton Fernando,0.16666666666666663
Oh Hong Lye,Pan Xingang,0.0
Oh Hong Lye,Qian Kemao,0.19999999999999996
Oh Hong Lye,Seah Hock Soon,0.0
Oh Hong Lye,Shen Zhiqi,0.0
Oh Hong Lye,Siyuan Liu,0.0
Oh Hong Lye,Smitha K G,0.19999999999999996
Oh Hong Lye,Sourav Saha Bhowmick,0.19999999999999996
Oh Hong Lye,Sun Aixin,0.0
Oh Hong Lye,Tan Rui,0.19999999999999996
Oh Hong Lye,Vidya Sudarshan,0.0
Oh Hong Lye,Wai Kin Adams Kong,0.5
Oh Hong Lye,Wang Wenya,0.0
Oh Hong Lye,Wee Keong NG,0.16666666666666663
Oh Hong Lye,Wei Yang Bryan Lim,0.0
Oh Hong Lye,Wei Ying,0.0
Oh Hong Lye,Wen Yonggang,0.33333333333333337
Oh Hong Lye,Wentong Cai,0.5
Oh Hong Lye,Yeo Chai Kiat,0.16666666666666663
Oh Hong Lye,Yu Han,0.0
Oh Hong Lye,Zhang Hanwang,0.19999999999999996
Oh Hong Lye,Zhang Jie,0.0
Oh Hong Lye,Zhang Tianwei,1.0
Oh Hong Lye,Zheng Jianmin,0.16666666666666663
Ong Chin Ann,A S Madhukumar,0.1428571428571429
Ong Chin Ann,Alexei Sourin,0.0
Ong Chin Ann,Anupam Chattopadhyay,0.0
Ong Chin Ann,Anwitaman Datta,0.0
Ong Chin Ann,Arvind Easwaran,0.0
Ong Chin Ann,Bo An,0.0
Ong Chin Ann,Cham Tat Jen,0.0
Ong Chin Ann,Chee Wei Tan,0.0
Ong Chin Ann,Chen Change Loy,0.0
Ong Chin Ann,Chia Liang Tien,0.0
Ong Chin Ann,Chng Eng Siong,0.0
Ong Chin Ann,Cong Gao,0.0
Ong Chin Ann,Deepu Rajan,0.0
Ong Chin Ann,Dmitrii Ustiugov,0.0
Ong Chin Ann,Douglas Leslie Maskell,0.0
Ong Chin Ann,Dusit Niyato,0.25
Ong Chin Ann,Erik Cambria,0.0
Ong Chin Ann,Goh Wooi Boon,0.0
Ong Chin Ann,Guan Cuntai,0.0
Ong Chin Ann,He Ying,0.0
Ong Chin Ann,Huang Shell Ying,0.0
Ong Chin Ann,Hui Siu Cheung,0.0
Ong Chin Ann,Jagath Chandana Rajapakse,0.0
Ong Chin Ann,Kwoh Chee Keong,0.0
Ong Chin Ann,Lam Kwok Yan,0.0
Ong Chin Ann,Lam Siew Kei,0.0
Ong Chin Ann,Lee Bu Sung,0.16666666666666663
Ong Chin Ann,Li Boyang,0.0
Ong Chin Ann,Li Mo,0.19999999999999996
Ong Chin Ann,Li Yi,0.0
Ong Chin Ann,Lin Guosheng,0.0
Ong Chin Ann,Lin Shang-Wei,0.0
Ong Chin Ann,Liu Weichen,0.0
Ong Chin Ann,Liu Yang,0.0
Ong Chin Ann,Liu Ziwei,0.0
Ong Chin Ann,Loke Yuan Ren,0.0
Ong Chin Ann,Long Cheng,0.0
Ong Chin Ann,Lu Shijian,0.16666666666666663
Ong Chin Ann,Luo Jun,0.5
Ong Chin Ann,Luo Siqiang,0.0
Ong Chin Ann,Luu Anh Tuan,0.0
Ong Chin Ann,Miao Chun Yan,0.0
Ong Chin Ann,Mohamed M. Sabry,0.0
Ong Chin Ann,Oh Hong Lye,0.0
Ong Chin Ann,Owen Noel Newton Fernando,0.0
Ong Chin Ann,Pan Xingang,0.0
Ong Chin Ann,Qian Kemao,0.0
Ong Chin Ann,Seah Hock Soon,0.25
Ong Chin Ann,Shen Zhiqi,0.16666666666666663
Ong Chin Ann,Siyuan Liu,0.0
Ong Chin Ann,Smitha K G,0.0
Ong Chin Ann,Sourav Saha Bhowmick,0.0
Ong Chin Ann,Sun Aixin,0.0
Ong Chin Ann,Tan Rui,0.16666666666666663
Ong Chin Ann,Vidya Sudarshan,0.0
Ong Chin Ann,Wai Kin Adams Kong,0.0
Ong Chin Ann,Wang Wenya,0.0
Ong Chin Ann,Wee Keong NG,0.0
Ong Chin Ann,Wei Yang Bryan Lim,0.0
Ong Chin Ann,Wei Ying,0.0
Ong Chin Ann,Wen Yonggang,0.0
Ong Chin Ann,Wentong Cai,0.0
Ong Chin Ann,Yeo Chai Kiat,0.1428571428571429
Ong Chin Ann,Yu Han,0.0
Ong Chin Ann,Zhang Hanwang,0.0
Ong Chin Ann,Zhang Jie,0.0
Ong Chin Ann,Zhang Tianwei,0.0
Ong Chin Ann,Zheng Jianmin,0.0
Owen Noel Newton Fernando,A S Madhukumar,0.33333333333333337
Owen Noel Newton Fernando,Alexei Sourin,0.4285714285714286
Owen Noel Newton Fernando,Anupam Chattopadhyay,0.08333333333333337
Owen Noel Newton Fernando,Anwitaman Datta,0.1428571428571429
Owen Noel Newton Fernando,Arvind Easwaran,0.1428571428571429
Owen Noel Newton Fernando,Bo An,0.0
Owen Noel Newton Fernando,Cham Tat Jen,0.5
Owen Noel Newton Fernando,Chee Wei Tan,0.0
Owen Noel Newton Fernando,Chen Change Loy,0.16666666666666663
Owen Noel Newton Fernando,Chia Liang Tien,0.4285714285714286
Owen Noel Newton Fernando,Chng Eng Siong,0.0
Owen Noel Newton Fernando,Cong Gao,0.11111111111111116
Owen Noel Newton Fernando,Deepu Rajan,0.4285714285714286
Owen Noel Newton Fernando,Dmitrii Ustiugov,0.0
Owen Noel Newton Fernando,Douglas Leslie Maskell,0.09999999999999998
Owen Noel Newton Fernando,Dusit Niyato,0.125
Owen Noel Newton Fernando,Erik Cambria,0.09999999999999998
Owen Noel Newton Fernando,Goh Wooi Boon,0.25
Owen Noel Newton Fernando,Guan Cuntai,0.0
Owen Noel Newton Fernando,He Ying,0.16666666666666663
Owen Noel Newton Fernando,Huang Shell Ying,0.2222222222222222
Owen Noel Newton Fernando,Hui Siu Cheung,0.375
Owen Noel Newton Fernando,Jagath Chandana Rajapakse,0.0
Owen Noel Newton Fernando,Kwoh Chee Keong,0.09999999999999998
Owen Noel Newton Fernando,Lam Kwok Yan,0.2222222222222222
Owen Noel Newton Fernando,Lam Siew Kei,0.11111111111111116
Owen Noel Newton Fernando,Lee Bu Sung,0.2222222222222222
Owen Noel Newton Fernando,Li Boyang,0.16666666666666663
Owen Noel Newton Fernando,Li Mo,0.11111111111111116
Owen Noel Newton Fernando,Li Yi,0.16666666666666663
Owen Noel Newton Fernando,Lin Guosheng,0.16666666666666663
Owen Noel Newton Fernando,Lin Shang-Wei,0.1428571428571429
Owen Noel Newton Fernando,Liu Weichen,0.125
Owen Noel Newton Fernando,Liu Yang,0.1428571428571429
Owen Noel Newton Fernando,Liu Ziwei,0.16666666666666663
Owen Noel Newton Fernando,Loke Yuan Ren,0.19999999999999996
Owen Noel Newton Fernando,Long Cheng,0.0
Owen Noel Newton Fernando,Lu Shijian,0.09999999999999998
Owen Noel Newton Fernando,Luo Jun,0.0
Owen Noel Newton Fernando,Luo Siqiang,0.16666666666666663
Owen Noel Newton Fernando,Luu Anh Tuan,0.16666666666666663
Owen Noel Newton Fernando,Miao Chun Yan,0.375
Owen Noel Newton Fernando,Mohamed M. Sabry,0.08333333333333337
Owen Noel Newton Fernando,Oh Hong Lye,0.16666666666666663
Owen Noel Newton Fernando,Ong Chin Ann,0.0
Owen Noel Newton Fernando,Pan Xingang,0.0
Owen Noel Newton Fernando,Qian Kemao,0.2222222222222222
Owen Noel Newton Fernando,Seah Hock Soon,0.125
Owen Noel Newton Fernando,Shen Zhiqi,0.09999999999999998
Owen Noel Newton Fernando,Siyuan Liu,0.0
Owen Noel Newton Fernando,Smitha K G,0.09999999999999998
Owen Noel Newton Fernando,Sourav Saha Bhowmick,0.375
Owen Noel Newton Fernando,Sun Aixin,0.0
Owen Noel Newton Fernando,Tan Rui,0.2222222222222222
Owen Noel Newton Fernando,Vidya Sudarshan,0.0
Owen Noel Newton Fernando,Wai Kin Adams Kong,0.1428571428571429
Owen Noel Newton Fernando,Wang Wenya,0.0
Owen Noel Newton Fernando,Wee Keong NG,0.33333333333333337
Owen Noel Newton Fernando,Wei Yang Bryan Lim,0.0
Owen Noel Newton Fernando,Wei Ying,0.0
Owen Noel Newton Fernando,Wen Yonggang,0.2857142857142857
Owen Noel Newton Fernando,Wentong Cai,0.1428571428571429
Owen Noel Newton Fernando,Yeo Chai Kiat,0.33333333333333337
Owen Noel Newton Fernando,Yu Han,0.09999999999999998
Owen Noel Newton Fernando,Zhang Hanwang,0.2222222222222222
Owen Noel Newton Fernando,Zhang Jie,0.0
Owen Noel Newton Fernando,Zhang Tianwei,0.16666666666666663
Owen Noel Newton Fernando,Zheng Jianmin,0.5
Pan Xingang,A S Madhukumar,0.0
Pan Xingang,Alexei Sourin,0.0
Pan Xingang,Anupam Chattopadhyay,0.0
Pan Xingang,Anwitaman Datta,0.0
Pan Xingang,Arvind Easwaran,0.0
Pan Xingang,Bo An,0.0
Pan Xingang,Cham Tat Jen,0.0
Pan Xingang,Chee Wei Tan,1.0
Pan Xingang,Chen Change Loy,0.0
Pan Xingang,Chia Liang Tien,0.0
Pan Xingang,Chng Eng Siong,0.0
Pan Xingang,Cong Gao,0.0
Pan Xingang,Deepu Rajan,0.0
Pan Xingang,Dmitrii Ustiugov,0.0
Pan Xingang,Douglas Leslie Maskell,0.0
Pan Xingang,Dusit Niyato,0.0
Pan Xingang,Erik Cambria,0.0
Pan Xingang,Goh Wooi Boon,0.0
Pan Xingang,Guan Cuntai,0.0
Pan Xingang,He Ying,0.0
Pan Xingang,Huang Shell Ying,0.0
Pan Xingang,Hui Siu Cheung,0.0
Pan Xingang,Jagath Chandana Rajapakse,0.0
Pan Xingang,Kwoh Chee Keong,0.0
Pan Xingang,Lam Kwok Yan,0.0
Pan Xingang,Lam Siew Kei,0.0
Pan Xingang,Lee Bu Sung,0.0
Pan Xingang,Li Boyang,0.0
Pan Xingang,Li Mo,0.0
Pan Xingang,Li Yi,0.0
Pan Xingang,Lin Guosheng,0.0
Pan Xingang,Lin Shang-Wei,0.0
Pan Xingang,Liu Weichen,0.0
Pan Xingang,Liu Yang,0.0
Pan Xingang,Liu Ziwei,0.0
Pan Xingang,Loke Yuan Ren,0.0
Pan Xingang,Long Cheng,0.0
Pan Xingang,Lu Shijian,0.0
Pan Xingang,Luo Jun,0.0
Pan Xingang,Luo Siqiang,0.0
Pan Xingang,Luu Anh Tuan,0.0
Pan Xingang,Miao Chun Yan,0.0
Pan Xingang,Mohamed M. Sabry,0.0
Pan Xingang,Oh Hong Lye,0.0
Pan Xingang,Ong Chin Ann,0.0
Pan Xingang,Owen Noel Newton Fernando,0.0
Pan Xingang,Qian Kemao,0.0
Pan Xingang,Seah Hock Soon,0.0
Pan Xingang,Shen Zhiqi,0.0
Pan Xingang,Siyuan Liu,0.0
Pan Xingang,Smitha K G,0.0
Pan Xingang,Sourav Saha Bhowmick,0.0
Pan Xingang,Sun Aixin,0.0
Pan Xingang,Tan Rui,0.0
Pan Xingang,Vidya Sudarshan,1.0
Pan Xingang,Wai Kin Adams Kong,0.0
Pan Xingang,Wang Wenya,1.0
Pan Xingang,Wee Keong NG,0.0
Pan Xingang,Wei Yang Bryan Lim,0.0
Pan Xingang,Wei Ying,0.0
Pan Xingang,Wen Yonggang,0.0
Pan Xingang,Wentong Cai,0.0
Pan Xingang,Yeo Chai Kiat,0.0
Pan Xingang,Yu Han,0.0
Pan Xingang,Zhang Hanwang,0.0
Pan Xingang,Zhang Jie,0.0
Pan Xingang,Zhang Tianwei,0.0
Pan Xingang,Zheng Jianmin,0.0
Qian Kemao,A S Madhukumar,0.375
Qian Kemao,Alexei Sourin,0.2857142857142857
Qian Kemao,Anupam Chattopadhyay,0.19999999999999996
Qian Kemao,Anwitaman Datta,0.16666666666666663
Qian Kemao,Arvind Easwaran,0.16666666666666663
Qian Kemao,Bo An,0.0
Qian Kemao,Cham Tat Jen,0.33333333333333337
Qian Kemao,Chee Wei Tan,0.0
Qian Kemao,Chen Change Loy,0.19999999999999996
Qian Kemao,Chia Liang Tien,0.2857142857142857
Qian Kemao,Chng Eng Siong,0.0
Qian Kemao,Cong Gao,0.125
Qian Kemao,Deepu Rajan,0.5
Qian Kemao,Dmitrii Ustiugov,0.0
Qian Kemao,Douglas Leslie Maskell,0.25
Qian Kemao,Dusit Niyato,0.33333333333333337
Qian Kemao,Erik Cambria,0.11111111111111116
Qian Kemao,Goh Wooi Boon,0.5
Qian Kemao,Guan Cuntai,0.0
Qian Kemao,He Ying,0.19999999999999996
Qian Kemao,Huang Shell Ying,0.11111111111111116
Qian Kemao,Hui Siu Cheung,0.25
Qian Kemao,Jagath Chandana Rajapakse,0.0
Qian Kemao,Kwoh Chee Keong,0.11111111111111116
Qian Kemao,Lam Kwok Yan,0.11111111111111116
Qian Kemao,Lam Siew Kei,0.2857142857142857
Qian Kemao,Lee Bu Sung,0.11111111111111116
Qian Kemao,Li Boyang,0.19999999999999996
Qian Kemao,Li Mo,0.125
Qian Kemao,Li Yi,0.19999999999999996
Qian Kemao,Lin Guosheng,0.19999999999999996
Qian Kemao,Lin Shang-Wei,0.16666666666666663
Qian Kemao,Liu Weichen,0.1428571428571429
Qian Kemao,Liu Yang,0.16666666666666663
Qian Kemao,Liu Ziwei,0.19999999999999996
Qian Kemao,Loke Yuan Ren,0.375
Qian Kemao,Long Cheng,0.0
Qian Kemao,Lu Shijian,0.0
Qian Kemao,Luo Jun,0.0
Qian Kemao,Luo Siqiang,0.19999999999999996
Qian Kemao,Luu Anh Tuan,0.19999999999999996
Qian Kemao,Miao Chun Yan,0.25
Qian Kemao,Mohamed M. Sabry,0.19999999999999996
Qian Kemao,Oh Hong Lye,0.19999999999999996
Qian Kemao,Ong Chin Ann,0.0
Qian Kemao,Owen Noel Newton Fernando,0.2222222222222222
Qian Kemao,Pan Xingang,0.0
Qian Kemao,Seah Hock Soon,0.0
Qian Kemao,Shen Zhiqi,0.0
Qian Kemao,Siyuan Liu,0.0
Qian Kemao,Smitha K G,0.25
Qian Kemao,Sourav Saha Bhowmick,0.11111111111111116
Qian Kemao,Sun Aixin,0.0
Qian Kemao,Tan Rui,0.11111111111111116
Qian Kemao,Vidya Sudarshan,0.0
Qian Kemao,Wai Kin Adams Kong,0.16666666666666663
Qian Kemao,Wang Wenya,0.0
Qian Kemao,Wee Keong NG,0.2222222222222222
Qian Kemao,Wei Yang Bryan Lim,0.0
Qian Kemao,Wei Ying,0.0
Qian Kemao,Wen Yonggang,0.1428571428571429
Qian Kemao,Wentong Cai,0.16666666666666663
Qian Kemao,Yeo Chai Kiat,0.375
Qian Kemao,Yu Han,0.0
Qian Kemao,Zhang Hanwang,0.4285714285714286
Qian Kemao,Zhang Jie,0.0
Qian Kemao,Zhang Tianwei,0.19999999999999996
Qian Kemao,Zheng Jianmin,0.375
Seah Hock Soon,A S Madhukumar,0.0
Seah Hock Soon,Alexei Sourin,0.16666666666666663
Seah Hock Soon,Anupam Chattopadhyay,0.0
Seah Hock Soon,Anwitaman Datta,0.25
Seah Hock Soon,Arvind Easwaran,0.0
Seah Hock Soon,Bo An,0.0
Seah Hock Soon,Cham Tat Jen,0.0
Seah Hock Soon,Chee Wei Tan,0.0
Seah Hock Soon,Chen Change Loy,0.0
Seah Hock Soon,Chia Liang Tien,0.0
Seah Hock Soon,Chng Eng Siong,0.0
Seah Hock Soon,Cong Gao,0.0
Seah Hock Soon,Deepu Rajan,0.0
Seah Hock Soon,Dmitrii Ustiugov,0.25
Seah Hock Soon,Douglas Leslie Maskell,0.0
Seah Hock Soon,Dusit Niyato,0.0
Seah Hock Soon,Erik Cambria,0.0
Seah Hock Soon,Goh Wooi Boon,0.0
Seah Hock Soon,Guan Cuntai,0.0
Seah Hock Soon,He Ying,0.0
Seah Hock Soon,Huang Shell Ying,0.1428571428571429
Seah Hock Soon,Hui Siu Cheung,0.0
Seah Hock Soon,Jagath Chandana Rajapakse,0.0
Seah Hock Soon,Kwoh Chee Keong,0.0
Seah Hock Soon,Lam Kwok Yan,0.0
Seah Hock Soon,Lam Siew Kei,0.0
Seah Hock Soon,Lee Bu Sung,0.1428571428571429
Seah Hock Soon,Li Boyang,0.0
Seah Hock Soon,Li Mo,0.0
Seah Hock Soon,Li Yi,0.0
Seah Hock Soon,Lin Guosheng,0.0
Seah Hock Soon,Lin Shang-Wei,0.0
Seah Hock Soon,Liu Weichen,0.0
Seah Hock Soon,Liu Yang,0.0
Seah Hock Soon,Liu Ziwei,0.0
Seah Hock Soon,Loke Yuan Ren,0.0
Seah Hock Soon,Long Cheng,0.0
Seah Hock Soon,Lu Shijian,0.33333333333333337
Seah Hock Soon,Luo Jun,0.16666666666666663
Seah Hock Soon,Luo Siqiang,0.0
Seah Hock Soon,Luu Anh Tuan,0.0
Seah Hock Soon,Miao Chun Yan,0.0
Seah Hock Soon,Mohamed M. Sabry,0.0
Seah Hock Soon,Oh Hong Lye,0.0
Seah Hock Soon,Ong Chin Ann,0.25
Seah Hock Soon,Owen Noel Newton Fernando,0.125
Seah Hock Soon,Pan Xingang,0.0
Seah Hock Soon,Qian Kemao,0.0
Seah Hock Soon,Shen Zhiqi,0.33333333333333337
Seah Hock Soon,Siyuan Liu,0.0
Seah Hock Soon,Smitha K G,0.0
Seah Hock Soon,Sourav Saha Bhowmick,0.0
Seah Hock Soon,Sun Aixin,0.0
Seah Hock Soon,Tan Rui,0.0
Seah Hock Soon,Vidya Sudarshan,0.0
Seah Hock Soon,Wai Kin Adams Kong,0.0
Seah Hock Soon,Wang Wenya,0.0
Seah Hock Soon,Wee Keong NG,0.0
Seah Hock Soon,Wei Yang Bryan Lim,0.16666666666666663
Seah Hock Soon,Wei Ying,0.0
Seah Hock Soon,Wen Yonggang,0.0
Seah Hock Soon,Wentong Cai,0.25
Seah Hock Soon,Yeo Chai Kiat,0.0
Seah Hock Soon,Yu Han,0.33333333333333337
Seah Hock Soon,Zhang Hanwang,0.0
Seah Hock Soon,Zhang Jie,0.0
Seah Hock Soon,Zhang Tianwei,0.0
Seah Hock Soon,Zheng Jianmin,0.0
Shen Zhiqi,A S Madhukumar,0.0
Shen Zhiqi,Alexei Sourin,0.125
Shen Zhiqi,Anupam Chattopadhyay,0.0
Shen Zhiqi,Anwitaman Datta,0.0
Shen Zhiqi,Arvind Easwaran,0.0
Shen Zhiqi,Bo An,0.2222222222222222
Shen Zhiqi,Cham Tat Jen,0.0
Shen Zhiqi,Chee Wei Tan,0.0
Shen Zhiqi,Chen Change Loy,0.0
Shen Zhiqi,Chia Liang Tien,0.0
Shen Zhiqi,Chng Eng Siong,0.33333333333333337
Shen Zhiqi,Cong Gao,0.125
Shen Zhiqi,Deepu Rajan,0.0
Shen Zhiqi,Dmitrii Ustiugov,0.0
Shen Zhiqi,Douglas Leslie Maskell,0.0
Shen Zhiqi,Dusit Niyato,0.0
Shen Zhiqi,Erik Cambria,0.25
Shen Zhiqi,Goh Wooi Boon,0.0
Shen Zhiqi,Guan Cuntai,0.2857142857142857
Shen Zhiqi,He Ying,0.0
Shen Zhiqi,Huang Shell Ying,0.0
Shen Zhiqi,Hui Siu Cheung,0.0
Shen Zhiqi,Jagath Chandana Rajapakse,0.18181818181818177
Shen Zhiqi,Kwoh Chee Keong,0.0
Shen Zhiqi,Lam Kwok Yan,0.0
Shen Zhiqi,Lam Siew Kei,0.0
Shen Zhiqi,Lee Bu Sung,0.0
Shen Zhiqi,Li Boyang,0.0
Shen Zhiqi,Li Mo,0.0
Shen Zhiqi,Li Yi,0.0
Shen Zhiqi,Lin Guosheng,0.0
Shen Zhiqi,Lin Shang-Wei,0.0
Shen Zhiqi,Liu Weichen,0.0
Shen Zhiqi,Liu Yang,0.0
Shen Zhiqi,Liu Ziwei,0.0
